id,kcbs_competition_id,name,location,state,start_date,is_state_championship,prize_amount,percent_judges_certified
1967,4205,Sam's Club National BBQ Tour,"Albuquerque, NM",NM,3/15/2013,FALSE,10000,100
1968,3893,Best of the Basin Barbeque Championship,"Midland, TX",TX,3/22/2013,FALSE,8500,100
1969,3899,Heatin' Up the Bricks,"Kearney, NE",NE,3/22/2013,TRUE,6500,77
1970,3918,Hammond Blues and BBQ,"Hammond, LA",LA,3/22/2013,TRUE,12000,100
1971,4206,Sam's Club National BBQ Tour,"Tucson, AZ",AZ,3/22/2013,FALSE,10000,100
1972,4188,Firelake BBQ Cook-off,"Shawnee, OK",OK,3/29/2013,TRUE,4600,100
1973,4207,Sam's Club National BBQ Tour,"Thornton, CO",CO,3/29/2013,FALSE,10000,100
1974,3900,Stillwater Elks 25th Annual Blazathon,"Stillwater, OK",OK,4/5/2013,TRUE,5500,100
1975,4106,Smokin' On Big Creek,"Pleasant Hill, MO",MO,4/5/2013,TRUE,7000,100
1976,4208,Sam's Club National BBQ Tour,"Salt Lake City, UT",UT,4/5/2013,FALSE,10000,100
1977,4244,Third Annual Bull Moose BBQ Contest,"Somerville, TN",TN,4/5/2013,TRUE,3000,100
1978,4287,1st Annual Parkinson's Smoke Out ,"Evansville, IN",IN,4/5/2013,TRUE,6300,
1979,4007,Kings of the Que BBQ Championship,"Woodland, CA",CA,4/6/2013,TRUE,1950,
1980,3914,Smoke In The Spring,"Osage City, KS",KS,4/12/2013,TRUE,10000,100
1981,3984,Smoke on the Falls,"Gadsden, AL",AL,4/12/2013,TRUE,9000,100
1982,4027,Grilling on the River '13,"Columbus, MS",MS,4/12/2013,TRUE,8000,100
1983,4209,Sam's Club National BBQ Tour,"Renton, WA",WA,4/12/2013,FALSE,10000,100
1984,4341,The Best Dam BBQ Contest at Smithville Lake,"Smithville, MO",MO,4/12/2013,TRUE,3500,100
1985,3884,8th Annual Smokin' Red Dirt BBQ,"Enid, OK",OK,4/19/2013,TRUE,11300,100
1986,3920,Rock'n Ribs BBQ Festival,"Springfield, MO",MO,4/19/2013,TRUE,7800,100
1987,3952,High on the Hog Festival,"Winchester, TN",TN,4/19/2013,TRUE,11700,100
1988,3995,New York City BBQ Cookoff,"Staten Island, NY",NY,4/19/2013,TRUE,5650,100
1989,3996,5th Annual VFW Post 846 BBQ Challenge (FULL),"Overland Park, KS",KS,4/19/2013,TRUE,4000,90
1990,4028,Kings Mountain Firehouse BBQ Cook-off,"Kings Mountain, NC",NC,4/19/2013,TRUE,10400,100
1991,4058,Cornelia Apple Blossom BBQ Festivals (GBC Qualifier),"Cornelia, GA",GA,4/19/2013,TRUE,8650,100
1992,4104,Pork in the Park Barbeque Festival,"Salisbury, MD",MD,4/19/2013,TRUE,20200,100
1993,4119,Smoke Over Veishea,"Ames, IA",IA,4/19/2013,TRUE,6570,100
1994,4210,Sam's Club National BBQ Tour (Regional),"Las Vegas, NV",NV,4/19/2013,FALSE,20000,100
1995,3939,High Desert BBQ Showdown,"Victorville, CA",CA,4/20/2013,TRUE,7400,100
1996,3983,Smokin' In The Creek,"Sugar Creek, MO",MO,4/26/2013,TRUE,7915,96
1997,4077,Smokin 'n' the Ville,"Edwardsville, KS",KS,4/26/2013,TRUE,1920,100
1998,4101,Char-Broil Pig Bowl (GBC Qualifier),"Columbus, GA",GA,4/26/2013,TRUE,7500,100
1999,4149,R'Kansas City State BBQ Championship,"Arkansas City, KS",KS,4/26/2013,TRUE,5000,100
2000,4214,Sam's Club National BBQ Tour,"Overland Park, KS",KS,4/26/2013,FALSE,10000,100
2001,4237,Smokin' in the Ozarks,"Rogers, AR",AR,4/26/2013,TRUE,11000,100
2002,4277,7th Stagecoach BBQ Fest,"Indio, CA",CA,4/27/2013,TRUE,5000,
2003,4285,Southern Hot Wing Contest,"Memphis, TN",TN,4/28/2013,FALSE,2050,
2004,4296,Smoke on the Water NEVADA BBQ Championship,"Laughlin, NV",NV,5/2/2013,TRUE,20000,100
2005,3874,The Masters in May,"Fremont, WI",WI,5/3/2013,TRUE,5000,100
2006,3912,Columbia Elks Lodge #594 BBQ Contest,"Columbia, MO",MO,5/3/2013,TRUE,2400,100
2007,3917,"Brew, Blues & Bar-B-Q Cook-Off","Lansing, KS",KS,5/3/2013,TRUE,3900,100
2008,3922,West Knoxville RotaryBBQ Cookoff,"Knoxville, TN",TN,5/3/2013,TRUE,10000,100
2009,3933,The Whistle Stop Festival & Rocket City BBQ,"Huntsville, AL",AL,5/3/2013,TRUE,20000,100
2010,4041,North Platte Honky Tonk Barbecue Festival,"North Platte, NE",NE,5/3/2013,TRUE,8000,90
2011,4156,Smokelawn,"Hot Springs, AR",AR,5/3/2013,TRUE,7600,
2012,4159,1st Annual Show Low BBQ Throwdown,"Show Low, AZ",AZ,5/3/2013,TRUE,10000,
2013,4183,Apple Blossom Barbecue Contest,"St. Joseph, MO",MO,5/3/2013,TRUE,10100,95
2014,4215,Sam's Club National BBQ Tour,"St. Charles, MO",MO,5/3/2013,FALSE,10000,100
2015,4268,Battle of Brandon BBQ Challenge,"Brandon, MS",MS,5/3/2013,TRUE,8000,100
2016,3928,Smokin' on the Water,"Liberty, IN",IN,5/4/2013,TRUE,5000,
2017,3936,BBQ Jamboree,"Fredericksburg, VA",VA,5/10/2013,TRUE,10000,100
2018,3944,"Rods, Ribs & Rock N Roll 2013","Manhattan, KS",KS,5/10/2013,TRUE,5410,90
2019,3945,Boss Hog Cook-Off (GBC Qualifier),"Waynesboro, GA",GA,5/10/2013,TRUE,11150,100
2020,3961,Mississippi Springfest,"Ashland, MS",MS,5/10/2013,TRUE,,100
2021,3966,Roman Roast on the River (GBC Qualifier),"Rome, GA",GA,5/10/2013,TRUE,10500,100
2022,3973,Boots & BBQ Festival,"Claremore, OK",OK,5/10/2013,TRUE,10000,90
2023,4032,Sertoma 48 BBQ,"Lawrence, KS",KS,5/10/2013,TRUE,4800,100
2024,4070,West Coast BBQ Classic,"Long Beach, CA",CA,5/10/2013,TRUE,9000,100
2025,4086,Green Lane Fire CO's ,"Green Lane, PA",PA,5/10/2013,TRUE,6000,100
2026,4189,Wild West BBQ,"Lamar, CO",CO,5/10/2013,TRUE,10000,
2027,4201,Sam's Club National BBQ Tour,"Knoxville, TN",TN,5/10/2013,FALSE,10000,100
2028,4243,Platte City BBQ Cook-Off,"Platte City, MO",MO,5/10/2013,TRUE,4550,100
2029,4317,2013 Optimist Kick-Off Cook-Off,"Florissant, MO",MO,5/10/2013,TRUE,5000,100
2030,4345,BBQ in the Bluffs,"Council Bluffs, IA",IA,5/10/2013,TRUE,4850,100
2031,3902,Chesapeake Jubilee BBQ Cook-off,"Chesapeake, VA",VA,5/17/2013,TRUE,14000,100
2032,3923,Buckeye State BBQ Championship,"West Chester, OH",OH,5/17/2013,TRUE,7000,100
2033,3967,Bloomin' BBQ & Bluegrass,"Sevierville, TN",TN,5/17/2013,TRUE,16600,100
2034,3970,Taste of Wheatstock,"Abilene, KS",KS,5/17/2013,TRUE,5250,100
2035,4034,Hawgin' on Lanier (GBC Qualifier),"Gainesville, GA",GA,5/17/2013,TRUE,18750,100
2036,4063,Minnesota in May,"Faribault, MN",MN,5/17/2013,TRUE,10000,100
2037,4076,Middletown BBQ Cook Off,"Middletown, DE",DE,5/17/2013,TRUE,7500,100
2038,4127,Bakersfield's Biggest Baddest BBQ Championship,"Bakersfield, CA",CA,5/17/2013,TRUE,10500,
2039,4139,Lake of the Ozarks Blues & BBQ Weekend,"Lake of the Ozarks, MO",MO,5/17/2013,TRUE,10000,100
2040,4144,Cotton Pickin' BBQ Cook-Off,"Hartselle, AL",AL,5/17/2013,TRUE,4700,100
2041,4202,Sam's Club National BBQ Tour,"Marietta, GA",GA,5/17/2013,FALSE,10000,100
2042,4240,3rd Annual Smokin on the Lake,"Monroe City, MO",MO,5/17/2013,TRUE,4550,100
2043,4390,Randolph County Pig Party,"Steeleville, IL",IL,5/17/2013,TRUE,10000,90
2044,4060,The Lexington Battle-Green BBQ Festival,"Lexington, MA",MA,5/18/2013,TRUE,4000,95
2045,4069,Tony Stone Low & Slow BBQ Competition,"Hoofddorp, Netherlands",ds,5/18/2013,FALSE,,100
2046,4059,Lewisburg Rotary Club BBQ Cook-off,"Lewisburg, TN",TN,5/24/2013,TRUE,6700,100
2047,4075,"Westmont Red, White & BBQ","Westmont, IL",IL,5/24/2013,TRUE,10050,100
2048,4158,Memorial Day Salute to Service,"Mesa , AZ",AZ,5/24/2013,TRUE,10000,
2049,4267,"Blues, Brews & BBQ","Brentwood, CA",CA,5/24/2013,TRUE,8200,
2050,4315,Papa Joe's Banjo-B-Que (GBC Qualifier),"Evans, GA",GA,5/24/2013,TRUE,40000,
2051,4012,Roc City Rib Fest,"Rochester, NY",NY,5/25/2013,TRUE,15000,85
2052,4105,The Memorial Day Pignic,"Fort Ritchie, MD",MD,5/25/2013,TRUE,6700,100
2053,4131,Smokin' In The Junction,"West Des Moines, IA",IA,5/25/2013,TRUE,10500,95
2054,4298,UKBBQA Q on the Canal,"Snarestone Leicestershire, UK",UK,5/25/2013,FALSE,,
2055,3873,Big Blue BBQ Championship,"Marysville, KS",KS,5/31/2013,TRUE,8000,100
2056,3885,McLouth BBQ Blowout 22nd Annual,"McLouth, KS",KS,5/31/2013,TRUE,6075,100
2057,3950,Que for the Troops,"Levittown, PA",PA,5/31/2013,FALSE,1600,100
2058,3978,Smokin' in Steele,"Owatonna, MN",MN,5/31/2013,TRUE,10000,100
2059,4030,2nd Annual Valley Veterans Barbecue Competition,"Valley, NE",NE,5/31/2013,TRUE,5000,100
2060,4079,Okfuskee Volunteer Firefighters Wildfire Cookoff,"Okemah, OK",OK,5/31/2013,TRUE,5000,
2061,4087,Valley Center Spring Fling,"Valley Center, KS",KS,5/31/2013,TRUE,4800,100
2062,4100,Variety Children's Charity BBQ Bash,"Memphis, TN",TN,5/31/2013,TRUE,12000,100
2063,4115,Original SD BBQ Championships,"Huron, SD",SD,5/31/2013,TRUE,9300,100
2064,4117,Royal Gorge Holy Smoke BBQ Showdown,"Canon City, CO",CO,5/31/2013,TRUE,10000,
2065,4203,Sam's Club National BBQ Tour,"N. Charleston, SC",SC,5/31/2013,FALSE,10000,100
2066,4312,Beltway BBQ Showdown,"Ft. Washington, MD",MD,5/31/2013,TRUE,5000,100
2067,3897,Monadnock Up In Smoke BBQ Fest,"Swanzey, NH",NH,6/1/2013,TRUE,3550,
2068,3883,Podunk Pig Party,"Springwater, NY",NY,6/7/2013,TRUE,3200,
2069,3941,Lincolnton Hog Happenin',"Lincolnton, NC",NC,6/7/2013,TRUE,8450,100
2070,4148,Poor Que,"Montello, WI",WI,6/7/2013,TRUE,75,100
2071,4301,Keepers of the Fire BBQ Contest,"Mayetta, KS",KS,6/7/2013,TRUE,5000,100
2072,4173,Delta Smoke BBQ Contest (JUDGES FULL),"Wynne, AR",AR,6/7/2013,TRUE,10550,100
2073,4174,Tonganoxie Days BBQ Blowout,"Tonganoxie, KS",KS,6/7/2013,TRUE,2540,100
2074,4176,Covered Bridge 'Que (GBC Qualifier),"Euharlee, GA",GA,6/7/2013,TRUE,7500,100
2075,4184,Bourbon City BBQ Festival Cookoff,"Bardstown, KY",KY,6/7/2013,TRUE,5000,100
2076,4218,Sam's Club National BBQ Tour,"Asheville, NC",NC,6/7/2013,FALSE,10000,100
2077,4233,SMOKIN on the Summit,"Lees Summit, MO",MO,6/7/2013,TRUE,10000,100
2078,3910,Rock'n Ribfest NH State BBQ Competition,"Merrimack, NH",NH,6/14/2013,TRUE,2950,100
2079,3956,Colorado Barbecue Challenge,"Frisco, CO",CO,6/14/2013,TRUE,14475,100
2080,3957,Ol' Glory BBQ Bash,"Fredonia, KS",KS,6/14/2013,TRUE,3850,100
2081,3962,"Crossborder Blues, Brews & Que","Wilson, NY",NY,6/14/2013,TRUE,3500,100
2082,3997,Hog Wild BBQ & Chrome Fest,"Chandler, OK",OK,6/14/2013,TRUE,7800,100
2083,4004,Pig in the Park,"Whitewater, WI",WI,6/14/2013,TRUE,5800,100
2084,4010,Sunflower Barbecue,"Topeka, KS",KS,6/14/2013,TRUE,5000,100
2085,4038,The Desoto Shrine Club 5th Annual 2013 BBQ Cookoff,"Hernando, MS",MS,6/14/2013,TRUE,7500,100
2086,4112,Northern Arizona BBQ Festival,"Williams, AZ",AZ,6/14/2013,TRUE,10000,
2087,4132,Smokin' on the River,"Jeffersonville, IN",IN,6/14/2013,TRUE,8770,100
2088,4137,Blue Mountain BBQ Champion,"Blue Mountain , On",On,6/14/2013,FALSE,4000,
2089,4146,Central MD Swinetastic BBQ Festival,"Frederick , MD",MD,6/14/2013,TRUE,10600,100
2090,4198,State Center Rose Festival BBQ Championship,"State Center, IA",IA,6/14/2013,TRUE,7500,100
2091,4219,Sam's Club National BBQ Tour,"Lexington, KY",KY,6/14/2013,FALSE,10000,100
2092,4411,Southern Pride Invitational (Competitor's Series),"Marion, IL",IL,6/14/2013,FALSE,10000,
2093,4343,Treasure Island International BBQ Championship,"Welch, MN",MN,6/15/2013,TRUE,30875,100
2094,3943,Rock'n Freedom,"Seymour, MO",MO,6/20/2013,TRUE,6000,100
2095,3929,Iowa State BBQ Championship,"Marshalltown, IA",IA,6/21/2013,TRUE,10075,100
2096,3975,"BBQ, Bands & Brews","Palmyra, VA",VA,6/21/2013,TRUE,10000,100
2097,3988,Knights of Columbus ,"Quincy, IL",IL,6/21/2013,TRUE,5000,100
2098,4009,Great Lenexa BBQ Battle - Kansas State Championship,"Lenexa, KS",KS,6/21/2013,TRUE,12900,100
2099,4020,Smoking Knights BBQ Competition,"Hutchinson, MN",MN,6/21/2013,TRUE,4500,100
2100,4125,Peak City Pig Fest,"Apex, NC",NC,6/21/2013,TRUE,15750,100
2101,4161,2nd Annual Pechanga BBQ Championship,"Temecula, CA",CA,6/21/2013,TRUE,18250,100
2102,4224,Sam's Club National BBQ Tour,"Indianapolis, IN",IN,6/21/2013,FALSE,10000,100
2103,4305,Brockport BBQ - Music Festival,"Brockport, NY",NY,6/21/2013,TRUE,2500,100
2104,4306,Smokin @ the Ballpark BBQ Festival,"Old Orchard Beach, ME",ME,6/21/2013,TRUE,6000,100
2105,4310,Queen City Cook-Off,"Clarksville, TN",TN,6/21/2013,TRUE,7450,100
2106,4073,Safeway National Capital Barbecue Battle,"Washington, DC",DC,6/22/2013,TRUE,30600,97
2107,3986,Legacy BBQ Championship,"Effingham, IL",IL,6/27/2013,TRUE,6050,100
2108,3886,Grillin' in Grafton,"Grafton, WI",WI,6/28/2013,TRUE,5000,100
2109,3942,Smoke on the Square: In Memory of David Harness,"Franklin, IN",IN,6/28/2013,TRUE,6000,100
2110,3963,Covington Cork and Pork Festival,"Covington, VA",VA,6/28/2013,TRUE,8050,100
2111,4128,Bend of the River BBQ Smoke Off,"Mankato, MN",MN,6/28/2013,TRUE,7500,100
2112,4129,Boston Hill BBQ Fest,"Hamburg, NY",NY,6/28/2013,TRUE,5000,100
2113,4130,Silicon Valley BBQ Championships,"Santa Clara, CA",CA,6/28/2013,TRUE,12000,
2114,4225,Sam's Club National BBQ Tour,"Traverse City, MI",MI,6/28/2013,FALSE,10000,100
2115,3891,Rio Rancho NM 10th Annual 2013 Pork & Brew State BBQ Championship,"Rio Rancho, NM",NM,7/5/2013,TRUE,10000,79
2116,4094,Crossroads BBQ Cook-off,"Cameron, MO",MO,7/5/2013,TRUE,6100,85
2117,4226,Sam's Club National BBQ Tour,"Madison, WI",WI,7/5/2013,FALSE,10000,100
2118,4279,Firin' Up the Fox BBQ Contest,"St. Charles, IL",IL,7/5/2013,TRUE,8000,100
2119,4363,Fin to Fur's Red White & Blue BBQ Blowout 2013,"Thayer, MO",MO,7/5/2013,TRUE,6200,94
2120,4368,Montana BBQ Cook-Off,"Absarokee, MT",MT,7/6/2013,TRUE,6250,95
2121,3931,SC Festival of Discovery,"Greenwood, SC",SC,7/11/2013,TRUE,13500,100
2122,3916,The Gettysburg Cook-off North vs South,"Gettysburg, PA",PA,7/12/2013,TRUE,5450,100
2123,3993,The Madelia Blazin' Barbeque Blast,"Madelia, MN",MN,7/12/2013,TRUE,7500,100
2124,4096,6th Annual Wellsville BBQ Cookoff,"Wellsville, MO",MO,7/12/2013,TRUE,5475,100
2125,4157,3rd Annual Holbrook ,"Holbrook, AZ",AZ,7/12/2013,TRUE,10000,65
2126,4177,Wine Country Big Q,"Santa Rosa, CA",CA,7/12/2013,TRUE,7500,95
2127,4190,New Jersey State Barbecue Championship,"North Wildwood, NJ",NJ,7/12/2013,TRUE,10000,
2128,4227,Sam's Club National BBQ Tour,"Woodbury, MN",MN,7/12/2013,FALSE,10000,100
2129,4045,Heart of Illinois Fair BBQ Cookoff,"Peoria, IL",IL,7/13/2013,TRUE,2520,100
2130,4121,Troy Pig Out,"Troy, NY",NY,7/13/2013,TRUE,8000,98
2131,4362,Cattlemen's BBQ Competition,"San Juan, PR",PR,7/13/2013,FALSE,5000,
2132,4421,Pork In The Park BBQ,"Stamford, CT",CT,7/13/2013,TRUE,6400,100
2133,3889,Warren All American BBQ Festival,"Warren, PA",PA,7/19/2013,TRUE,3000,100
2134,3906,Smokin the Valley Blueberry Festival and Bar-B-Que Cook-Off,"Unicoi, TN",TN,7/19/2013,FALSE,6700,100
2135,3926,Griller's Cup,"Laramie, WY",WY,7/19/2013,TRUE,7000,100
2136,4021,Que & Cruz,"Louisa, VA",VA,7/19/2013,TRUE,8800,100
2137,4044,BBQ'Loo & Blues Too!,"Waterloo, IA",IA,7/19/2013,TRUE,10000,100
2138,4054,Cookin' on Kampeska: Wing Fling & BBQ Thing,"Watertown, SD",SD,7/19/2013,TRUE,8175,100
2139,4062,9th Annual WildBlue BBQ,"Burlington, KS",KS,7/19/2013,TRUE,7130,94
2140,4088,Smokin' on the River ,"Glasgow, MO",MO,7/19/2013,TRUE,5000,100
2141,4163,"Wine, Brew  & Bar-B-Que Too!","New Palestine, IN",IN,7/19/2013,TRUE,10000,
2142,4228,Sam's Club National BBQ Tour,"Des Moines, IA",IA,7/19/2013,FALSE,10000,100
2143,4303,RiverFest Red White and Que,"Bellevue, NE",NE,7/19/2013,TRUE,7000,95
2144,4309,Taste of Grand Rapids,"Comstock Park, MI",MI,7/19/2013,TRUE,6350,100
2145,4367,Smoke on the Mountain - VA State BBQ Championship,"Galax, VA",VA,7/19/2013,TRUE,4100,100
2146,3987,Wakefield Rotary Campus CookOff & State BBQ Championships,"Kingston, RI",RI,7/20/2013,TRUE,4400,100
2147,4311,Kla Ha Ya Days Barbeque Championship,"Snohomish, WA",WA,7/20/2013,TRUE,7500,
2148,4360,Smokin' For Gold,"Placerville, CA",CA,7/20/2013,TRUE,5000,
2149,3901,Up in Smoke BBQ Bash,"Mason City, IA",IA,7/26/2013,TRUE,12175,100
2150,3934,Siskiyou Beef Country Cook-Off,"Montague, CA",CA,7/26/2013,TRUE,8000,
2151,4064,Morton BBQ Throwdown (TEAMS & JUDGES FULL - May email to be put on waitlist),"Morton, IL",IL,7/26/2013,TRUE,8625,100
2152,4067,The Harpoon Championships of New England BBQ,"Windsor, VT",VT,7/26/2013,TRUE,6000,100
2153,4118,Dodge City Days Barbeque Cook-off,"Dodge City, KS",KS,7/26/2013,TRUE,7750,100
2154,4167,Bluemont BBQ Bash & Blackberry Bonanza,"Bluemont, VA",VA,7/26/2013,TRUE,5000,100
2155,4249,Racing For The BBQ ,"Lee's Summit, MO",MO,7/26/2013,TRUE,4600,100
2156,4417,The Great American Cookoff,"Woodlake, CA",CA,7/26/2013,TRUE,30000,66
2157,3994,Wheels 'N' Squeels BBQ Challenge,"Olathe, KS",KS,8/1/2013,TRUE,8450,98
2158,3937,United Wireless / Five State Fair BBQ,"Liberal, KS",KS,8/2/2013,TRUE,5520,100
2159,4065,5th Annual Vista Smokin' Q Classic,"Vista, CA",CA,8/2/2013,TRUE,10000,100
2160,4166,Dillard Bluegrass & Barbeque Festival (GBC Qualifier),"Dillard, GA",GA,8/2/2013,TRUE,9600,100
2161,4229,Sam's Club National BBQ Tour (Regional),"Rockford, IL",IL,8/2/2013,FALSE,20000,
2162,4407,Smokin on Route 66,"Miami, OK",OK,8/2/2013,TRUE,3800,100
2163,4412,Great Northern Barbeque,"Brainerd, MN",MN,8/2/2013,TRUE,8913,75
2164,4452,Rossville Tall Corn BBQ Contest,"Rossville, KS",KS,8/2/2013,TRUE,3000,96
2165,3999,"CASA's Grab, Root and Growl BBQ Competition","Woodward, OK",OK,8/9/2013,TRUE,10000,82
2166,4097,Smokin' in McMinnville,"McMinnville, TN",TN,8/9/2013,TRUE,12000,100
2167,4126,Cass County ,"Weeping Water, NE",NE,8/9/2013,TRUE,10200,100
2168,4165,Smokin' on the Prairie,"Gillette, WY",WY,8/9/2013,TRUE,9900,100
2169,4196,Med City BBQ & Musicfest,"Rochester, MN",MN,8/9/2013,TRUE,10000,100
2170,4220,Sam's Club National BBQ Tour,"Medford, NY",NY,8/9/2013,FALSE,10000,100
2171,4252,Mountain High BBQ Festival & Car Show,"Franklin, NC",NC,8/9/2013,TRUE,11250,100
2172,4282,12th Annual Maryland State BBQ Bash,"Bel Air, MD",MD,8/9/2013,TRUE,12500,100
2173,4337,Dam Good BBQ Championship,"Newaygo, MI",MI,8/9/2013,FALSE,7500,100
2174,4371,Smokin' Eagles International BBQ Festival,"N. Tonawanda, NY",NY,8/9/2013,TRUE,4000,100
2175,4398,Brentwood Cook Off and Car Show,"Brentwood, CA",CA,8/9/2013,TRUE,4000,
2176,4283,Montana State BBQ Championships at Montana Fair,"Billings, MT",MT,8/14/2013,TRUE,7500,100
2177,3888,Conifer Mountain BBQ Challenge,"Conifer, CO",CO,8/16/2013,TRUE,10000,100
2178,3896,9th Annual Pepsi Wyoming State BBQ & Bluegrass Festival,"Worland, WY",WY,8/16/2013,TRUE,6975,100
2179,3909,21st Annual State Barbeque Championship of Nebraska,"LaPlatte, NE",NE,8/16/2013,TRUE,7900,100
2180,3980,Classic City BBQ Fest & Tailgate Show (GBC Qualifier),"Athens, GA",GA,8/16/2013,TRUE,10000,100
2181,3985,"Ribs, Pigs & Watermelons","Huntington State Beach, CA",CA,8/16/2013,TRUE,10000,100
2182,4042,Hudson Valley Ribfest,"New Paltz, NY",NY,8/16/2013,TRUE,8500,100
2183,4074,Stand By Your Grill,"Fulton, MS",MS,8/16/2013,TRUE,10000,100
2184,4221,Sam's Club National BBQ Tour,"Laurel, MD",MD,8/16/2013,FALSE,10000,100
2185,4234,Smokefest,"Marshall, MN",MN,8/16/2013,TRUE,10010,95
2186,4256,Madison Ribberfest: Barbeque & Blues,"Madison, IN",IN,8/16/2013,TRUE,12635,97
2187,4281,BBQ and Fly In on the River,"Excelsior Springs, MO",MO,8/16/2013,TRUE,10000,
2188,4424,Lynch Livestock Pig Stampede,"Waucoma, IA",IA,8/16/2013,TRUE,7500,90
2189,4289,Winnipeg Barbeque And Blues Festival,"Winnipeg, Manitoba, CA",CA,8/17/2013,FALSE,10000,100
2190,4386,BBQ at the Races Kansas Speedway,"Kansas City, KS",KS,8/17/2013,TRUE,6220,100
2191,4455,I Grill Because I CARE (Competitor's Series),"New Hope, AL",AL,8/17/2013,FALSE,,100
2192,4356,Kansas City Kosher BBQ Competition Festival (Competitor's Series),"Overland Park, KS",KS,8/18/2013,FALSE,,12
2193,3875,Death's Door Barbecue,"Washington Island, WI",WI,8/23/2013,TRUE,7500,100
2194,3881,New Holland Summer Fest,"New Holland, PA",PA,8/23/2013,TRUE,10400,100
2195,3890,Up In Smoke on the Square,"Lincoln, IL",IL,8/23/2013,TRUE,15000,100
2196,3925,When Pigs Fly BBQ Contest & Fly In,"McPherson, KS",KS,8/23/2013,TRUE,6000,93
2197,3935,Pigs and Peaches BBQ Festival (GBC Qualifier),"Kennesaw, GA",GA,8/23/2013,TRUE,8550,100
2198,3955,"Blues, Brews & Barbecues","Birch Run, MI",MI,8/23/2013,TRUE,10000,100
2199,3991,Great Southern Tailgate Cook-off,"Amelia Island, FL",FL,8/23/2013,TRUE,16200,100
2200,4023,6th Annual Big Island BBQ,"Albert Lea, MN",MN,8/23/2013,TRUE,14180,100
2201,4080,Holy Smoke BBQ Contest,"Liberty, MO",MO,8/23/2013,FALSE,3100,100
2202,4091,Flinthills Beef Fest BBQ,"Emporia, KS",KS,8/23/2013,TRUE,6000,100
2203,4092,Nevada Kiwanis BBQ Contest,"Nevada, IA",IA,8/23/2013,TRUE,5230,100
2204,4116,Smokin' on the Water,"Lakeport, CA",CA,8/23/2013,TRUE,8500,
2205,4122,Music City Festival & BBQ Championship,"Nashville, TN",TN,8/23/2013,TRUE,8500,100
2206,4160,Sooie't Relief BBQ Benefit,"Greer, SC",SC,8/23/2013,TRUE,6900,100
2207,4162,4th Annual Golden Acorn Casino BBQ Championship,"Campo, CA",CA,8/23/2013,TRUE,5000,100
2208,4164,Grill Games,"Kenosha, WI",WI,8/23/2013,TRUE,9000,87
2209,4222,Sam's Club National BBQ Tour,"Richmond, VA",VA,8/23/2013,FALSE,10000,
2210,4245,East Central State BBQ Cook-Off Paola Roots Festival,"Paola, KS",KS,8/23/2013,TRUE,5530,88
2211,4251,Roast n' Boast,"Columbus, MS",MS,8/23/2013,TRUE,9000,83
2212,4261,Benton County Fair BBQ Contest,"Ashland, MS",MS,8/23/2013,TRUE,6550,100
2213,4292,Blue Ridge BBQ and Music Festival,"Harrisonburg, VA",VA,8/23/2013,TRUE,6000,100
2214,4293,Smokin' on Oak,"Bonner Springs, KS",KS,8/23/2013,TRUE,3500,100
2215,4344,Cape Jaycees BBQ Fest,"Cape Girardeau, MO",MO,8/23/2013,TRUE,6000,
2216,4373,"1st Annual Hill City Wine, Brew & BBQ","Hill City, SD",SD,8/23/2013,TRUE,10000,100
2217,4382,Wild West BBQ Shoot Out,"Wendover, NV",NV,8/23/2013,TRUE,25000,60
2218,4413,Bootleggin' BBQ,"Garden City, CO",CO,8/23/2013,TRUE,7500,100
2219,4194,Four State BBQ Championship Presented by Downstream Casino,"Quapaw, OK",OK,8/30/2013,TRUE,10300,100
2220,4238,Smokin' Brew BBQ,"Parker, CO",CO,8/30/2013,TRUE,8500,100
2221,4257,3rd Annual Smokin' In The Bogs,"Warrens, WI",WI,8/30/2013,TRUE,4450,77
2222,3951,Thunder in the Park,"Connersville, IN",IN,8/31/2013,TRUE,5000,100
2223,4036,Septemberfest BBQ & Ribeye Steak Cookoff Challenge,"Omaha, NE",NE,8/31/2013,TRUE,7000,100
2224,4093,Smokin in Mesquite BBQ Championship,"Mesquite, NV",NV,8/31/2013,TRUE,40000,
2225,4235,City of Bedford Blues & BBQ Festival,"Bedford, TX",TX,8/31/2013,TRUE,8200,94
2226,4350,BBQ on the Bow,"Calgary, Alberta, Ca",Ca,8/31/2013,FALSE,8200,100
2227,4415,"Blues, Views and BBQ (Competitor's Series)","Westport, CT",CT,8/31/2013,TRUE,,100
2228,3915,Recovery Fest 2013,"Richmond, VA",VA,9/6/2013,TRUE,5000,100
2229,3932,Showdown on the Plains BBQ Challenge & Air Show,"Scott City, KS",KS,9/6/2013,TRUE,7500,100
2230,4011,Pickin' in the Panhandle,"Inwood, WV",WV,9/6/2013,TRUE,9400,100
2231,4013,"Ribs, Rods & Rock 'n Roll","Vermillion, SD",SD,9/6/2013,TRUE,9000,100
2232,4061,Smoke On The River,"Quincy, IL",IL,9/6/2013,TRUE,6500,100
2233,4068,Puckaway Pigfest,"Montello, WI",WI,9/6/2013,TRUE,4010,100
2234,4110,Cookeville Cookoff,"Cookeville, TN",TN,9/6/2013,TRUE,10100,100
2235,4308,5th Annual Southern York County BBQ Cookoff,"York, PA",PA,9/6/2013,TRUE,5750,100
